Index       TIME              V(IN)            V(BASE)           V(COLL)           V(OUT)            I(VDD)      
4840     1.61008611e-08    8.07979688e-03    3.20943064e+00    5.36083996e+00    1.85440449e-03   -4.97868850e-02
4841     1.61041944e-08    3.55396927e-02    3.23607135e+00    5.34378861e+00   -1.47665474e-02   -4.99440782e-02
4842     1.61075277e-08    4.94246339e-02    3.24920233e+00    5.33142204e+00   -2.57815102e-02   -5.00611784e-02
4843     1.61108611e-08    4.44310448e-02    3.24380272e+00    5.32861556e+00   -2.68341395e-02   -5.00919431e-02
4844     1.61141944e-08    2.24663068e-02    3.22192157e+00    5.33649391e+00   -1.74786887e-02   -5.00241001e-02
4845     1.61175277e-08   -8.07979688e-03    3.19190651e+00    5.35193442e+00   -1.40861021e-03   -4.98847026e-02
4846     1.61208611e-08   -3.55396927e-02    3.16522263e+00    5.36890756e+00    1.51078946e-02   -4.97283130e-02
4847     1.61241944e-08   -4.94246339e-02    3.15206620e+00    5.38097123e+00    2.58077111e-02   -4.96142546e-02
4848     1.61275277e-08   -4.44310448e-02    3.15745752e+00    5.38368612e+00    2.67700035e-02   -4.95844101e-02
4849     1.61308611e-08   -2.24663068e-02    3.17932331e+00    5.37607114e+00    1.76735688e-02   -4.96496270e-02
4850     1.61341944e-08    8.07979688e-03    3.20930148e+00    5.36090259e+00    1.85410511e-03   -4.97863233e-02
4851     1.61375277e-08    3.55396927e-02    3.23594226e+00    5.34385104e+00   -1.47670146e-02   -4.99435184e-02
4852     1.61408611e-08    4.94246339e-02    3.24907331e+00    5.33148423e+00   -2.57821904e-02   -5.00606211e-02
4853     1.61441944e-08    4.44310448e-02    3.24367379e+00    5.32867750e+00   -2.68350113e-02   -5.00913881e-02
4854     1.61475277e-08    2.24663068e-02    3.22179274e+00    5.33655570e+00   -1.74796558e-02   -5.00235466e-02
4855     1.61508611e-08   -8.07979688e-03    3.19177777e+00    5.35199619e+00   -1.40952272e-03   -4.98841492e-02
4856     1.61541944e-08   -3.55396927e-02    3.16509395e+00    5.36896948e+00    1.51071730e-02   -4.97277582e-02
4857     1.61575277e-08   -4.94246339e-02    3.15193757e+00    5.38103335e+00    2.58072310e-02   -4.96136977e-02
4858     1.61608611e-08   -4.44310448e-02    3.15732893e+00    5.38374839e+00    2.67697101e-02   -4.95838516e-02
4859     1.61641944e-08   -2.24663068e-02    3.17919476e+00    5.37613346e+00    1.76733396e-02   -4.96490680e-02
4860     1.61675277e-08    8.07979688e-03    3.20917297e+00    5.36096483e+00    1.85380806e-03   -4.97857652e-02
4861     1.61708611e-08    3.55396927e-02    3.23581382e+00    5.34391309e+00   -1.47674785e-02   -4.99429622e-02
4862     1.61741944e-08    4.94246339e-02    3.24894495e+00    5.33154602e+00   -2.57828660e-02   -5.00600673e-02
4863     1.61775277e-08    4.44310448e-02    3.24354552e+00    5.32873905e+00   -2.68358776e-02   -5.00908367e-02
4864     1.61808611e-08    2.24663068e-02    3.22166456e+00    5.33661710e+00   -1.74806169e-02   -5.00229967e-02
4865     1.61841944e-08   -8.07979688e-03    3.19164967e+00    5.35205758e+00   -1.41042984e-03   -4.98835993e-02
4866     1.61875277e-08   -3.55396927e-02    3.16496592e+00    5.36903100e+00    1.51064555e-02   -4.97272070e-02
4867     1.61908611e-08   -4.94246339e-02    3.15180959e+00    5.38109507e+00    2.58067536e-02   -4.96131445e-02
4868     1.61941944e-08   -4.44310448e-02    3.15720099e+00    5.38381028e+00    2.67694185e-02   -4.95832967e-02
4869     1.61975277e-08   -2.24663068e-02    3.17906686e+00    5.37619539e+00    1.76731122e-02   -4.96485127e-02
4870     1.62008611e-08    8.07979688e-03    3.20904512e+00    5.36102668e+00    1.85351332e-03   -4.97852107e-02
4871     1.62041944e-08    3.55396927e-02    3.23568603e+00    5.34397475e+00   -1.47679389e-02   -4.99424095e-02
4872     1.62075277e-08    4.94246339e-02    3.24881724e+00    5.33160743e+00   -2.57835370e-02   -5.00595171e-02
4873     1.62108611e-08    4.44310448e-02    3.24341790e+00    5.32880022e+00   -2.68367383e-02   -5.00902888e-02
4874     1.62141944e-08    2.24663068e-02    3.22153703e+00    5.33667811e+00   -1.74815722e-02   -5.00224504e-02
4875     1.62175277e-08   -8.07979688e-03    3.19152222e+00    5.35211859e+00   -1.41133159e-03   -4.98830530e-02
4876     1.62208611e-08   -3.55396927e-02    3.16483855e+00    5.36909214e+00    1.51057422e-02   -4.97266593e-02
4877     1.62241944e-08   -4.94246339e-02    3.15168226e+00    5.38115641e+00    2.58062791e-02   -4.96125947e-02
4878     1.62275277e-08   -4.44310448e-02    3.15707370e+00    5.38387178e+00    2.67691288e-02   -4.95827454e-02
4879     1.62308611e-08   -2.24663068e-02    3.17893960e+00    5.37625693e+00    1.76728865e-02   -4.96479609e-02
4880     1.62341944e-08    8.07979688e-03    3.20891791e+00    5.36108814e+00    1.85322090e-03   -4.97846597e-02
4881     1.62375277e-08    3.55396927e-02    3.23555889e+00    5.34403602e+00   -1.47683960e-02   -4.99418604e-02
4882     1.62408611e-08    4.94246339e-02    3.24869018e+00    5.33166846e+00   -2.57842035e-02   -5.00589704e-02
4883     1.62441944e-08    4.44310448e-02    3.24329093e+00    5.32886101e+00   -2.68375935e-02   -5.00897445e-02
4884     1.62475277e-08    2.24663068e-02    3.22141015e+00    5.33673874e+00   -1.74825217e-02   -5.00219075e-02
4885     1.62508611e-08   -8.07979688e-03    3.19139543e+00    5.35217921e+00   -1.41222799e-03   -4.98825102e-02
4886     1.62541944e-08   -3.55396927e-02    3.16471181e+00    5.36915290e+00    1.51050330e-02   -4.97261151e-02
4887     1.62575277e-08   -4.94246339e-02    3.15155558e+00    5.38121737e+00    2.58058075e-02   -4.96120486e-02
4888     1.62608611e-08   -4.44310448e-02    3.15694705e+00    5.38393289e+00    2.67688411e-02   -4.95821976e-02
4889     1.62641944e-08   -2.24663068e-02    3.17881300e+00    5.37631809e+00    1.76726625e-02   -4.96474126e-02
4890     1.62675277e-08    8.07979688e-03    3.20879136e+00    5.36114921e+00    1.85293076e-03   -4.97841122e-02
4891     1.62708611e-08    3.55396927e-02    3.23543239e+00    5.34409690e+00   -1.47688497e-02   -4.99413148e-02
4892     1.62741944e-08    4.94246339e-02    3.24856376e+00    5.33172910e+00   -2.57848654e-02   -5.00584272e-02
4893     1.62775277e-08    4.44310448e-02    3.24316460e+00    5.32892141e+00   -2.68384433e-02   -5.00892036e-02
4894     1.62808611e-08    2.24663068e-02    3.22128391e+00    5.33679899e+00   -1.74834653e-02   -5.00213682e-02
4895     1.62841944e-08   -8.07979688e-03    3.19126927e+00    5.35223945e+00   -1.41311909e-03   -4.98819709e-02
4896     1.62875277e-08   -3.55396927e-02    3.16458572e+00    5.36921327e+00    1.51043280e-02   -4.97255744e-02
4897     1.62908611e-08   -4.94246339e-02    3.15142954e+00    5.38127794e+00    2.58053386e-02   -4.96115059e-02
4898     1.62941944e-08   -4.44310448e-02    3.15682105e+00    5.38399362e+00    2.67685551e-02   -4.95816533e-02
4899     1.62975277e-08   -2.24663068e-02    3.17868703e+00    5.37637887e+00    1.76724402e-02   -4.96468678e-02
4900     1.63008611e-08    8.07979688e-03    3.20866544e+00    5.36120991e+00    1.85264290e-03   -4.97835682e-02
4901     1.63041944e-08    3.55396927e-02    3.23530654e+00    5.34415741e+00   -1.47693001e-02   -4.99407727e-02
4902     1.63075277e-08    4.94246339e-02    3.24843799e+00    5.33178936e+00   -2.57855229e-02   -5.00578874e-02
4903     1.63108611e-08    4.44310448e-02    3.24303891e+00    5.32898143e+00   -2.68392876e-02   -5.00886662e-02
4904     1.63141944e-08    2.24663068e-02    3.22115831e+00    5.33685886e+00   -1.74844032e-02   -5.00208322e-02
4905     1.63175277e-08   -8.07979688e-03    3.19114375e+00    5.35229931e+00   -1.41400492e-03   -4.98814350e-02
4906     1.63208611e-08   -3.55396927e-02    3.16446028e+00    5.36927326e+00    1.51036271e-02   -4.97250372e-02
4907     1.63241944e-08   -4.94246339e-02    3.15130414e+00    5.38133813e+00    2.58048724e-02   -4.96109667e-02
4908     1.63275277e-08   -4.44310448e-02    3.15669569e+00    5.38405396e+00    2.67682711e-02   -4.95811125e-02
4909     1.63308611e-08   -2.24663068e-02    3.17856171e+00    5.37643926e+00    1.76722196e-02   -4.96463265e-02
4910     1.63341944e-08    8.07979688e-03    3.20854016e+00    5.36127022e+00    1.85235730e-03   -4.97830277e-02
4911     1.63375277e-08    3.55396927e-02    3.23518132e+00    5.34421753e+00   -1.47697472e-02   -4.99402340e-02
4912     1.63408611e-08    4.94246339e-02    3.24831285e+00    5.33184924e+00   -2.57861759e-02   -5.00573512e-02
4913     1.63441944e-08    4.44310448e-02    3.24291386e+00    5.32904108e+00   -2.68401265e-02   -5.00881323e-02
4914     1.63475277e-08    2.24663068e-02    3.22103335e+00    5.33691836e+00   -1.74853353e-02   -5.00202998e-02
4915     1.63508611e-08   -8.07979688e-03    3.19101887e+00    5.35235880e+00   -1.41488548e-03   -4.98809026e-02
4916     1.63541944e-08   -3.55396927e-02    3.16433546e+00    5.36933288e+00    1.51029302e-02   -4.97245034e-02
4917     1.63575277e-08   -4.94246339e-02    3.15117937e+00    5.38139794e+00    2.58044091e-02   -4.96104309e-02
4918     1.63608611e-08   -4.44310448e-02    3.15657096e+00    5.38411393e+00    2.67679889e-02   -4.95805752e-02
4919     1.63641944e-08   -2.24663068e-02    3.17843702e+00    5.37649928e+00    1.76720007e-02   -4.96457887e-02
4920     1.63675277e-08    8.07979688e-03    3.20841552e+00    5.36133015e+00    1.85207395e-03   -4.97824907e-02
4921     1.63708611e-08    3.55396927e-02    3.23505674e+00    5.34427728e+00   -1.47701910e-02   -4.99396988e-02
4922     1.63741944e-08    4.94246339e-02    3.24818834e+00    5.33190875e+00   -2.57868244e-02   -5.00568183e-02
4923     1.63775277e-08    4.44310448e-02    3.24278944e+00    5.32910036e+00   -2.68409601e-02   -5.00876017e-02
4924     1.63808611e-08    2.24663068e-02    3.22090902e+00    5.33697748e+00   -1.74862617e-02   -5.00197707e-02
4925     1.63841944e-08   -8.07979688e-03    3.19089463e+00    5.35241791e+00   -1.41576083e-03   -4.98803736e-02
4926     1.63875277e-08   -3.55396927e-02    3.16421128e+00    5.36939213e+00    1.51022375e-02   -4.97239731e-02
4927     1.63908611e-08   -4.94246339e-02    3.15105524e+00    5.38145738e+00    2.58039485e-02   -4.96098986e-02
4928     1.63941944e-08   -4.44310448e-02    3.15644687e+00    5.38417353e+00    2.67677085e-02   -4.95800413e-02
4929     1.63975277e-08   -2.24663068e-02    3.17831296e+00    5.37655892e+00    1.76717835e-02   -4.96452543e-02
4930     1.64008611e-08    8.07979688e-03    3.20829151e+00    5.36138971e+00    1.85179283e-03   -4.97819571e-02
4931     1.64041944e-08    3.55396927e-02    3.23493279e+00    5.34433666e+00   -1.47706315e-02   -4.99391670e-02
4932     1.64075277e-08    4.94246339e-02    3.24806447e+00    5.33196789e+00   -2.57874686e-02   -5.00562889e-02
4933     1.64108611e-08    4.44310448e-02    3.24266566e+00    5.32915926e+00   -2.68417883e-02   -5.00870746e-02
4934     1.64141944e-08    2.24663068e-02    3.22078532e+00    5.33703623e+00   -1.74871825e-02   -5.00192450e-02
4935     1.64175277e-08   -8.07979688e-03    3.19077101e+00    5.35247666e+00   -1.41663098e-03   -4.98798479e-02
4936     1.64208611e-08   -3.55396927e-02    3.16408773e+00    5.36945100e+00    1.51015488e-02   -4.97234461e-02
4937     1.64241944e-08   -4.94246339e-02    3.15093174e+00    5.38151644e+00    2.58034906e-02   -4.96093697e-02
4938     1.64275277e-08   -4.44310448e-02    3.15632340e+00    5.38423275e+00    2.67674300e-02   -4.95795108e-02
4939     1.64308611e-08   -2.24663068e-02    3.17818953e+00    5.37661818e+00    1.76715679e-02   -4.96447234e-02
4940     1.64341944e-08    8.07979688e-03    3.20816812e+00    5.36144890e+00    1.85151393e-03   -4.97814269e-02
4941     1.64375277e-08    3.55396927e-02    3.23480947e+00    5.34439567e+00   -1.47710689e-02   -4.99386386e-02
4942     1.64408611e-08    4.94246339e-02    3.24794123e+00    5.33202665e+00   -2.57881083e-02   -5.00557628e-02
4943     1.64441944e-08    4.44310448e-02    3.24254250e+00    5.32921779e+00   -2.68426112e-02   -5.00865508e-02
4944     1.64475277e-08    2.24663068e-02    3.22066225e+00    5.33709462e+00   -1.74880976e-02   -5.00187227e-02
4945     1.64508611e-08   -8.07979688e-03    3.19064802e+00    5.35253503e+00   -1.41749597e-03   -4.98793257e-02
4946     1.64541944e-08   -3.55396927e-02    3.16396481e+00    5.36950950e+00    1.51008641e-02   -4.97229226e-02
4947     1.64575277e-08   -4.94246339e-02    3.15080886e+00    5.38157514e+00    2.58030354e-02   -4.96088442e-02
4948     1.64608611e-08   -4.44310448e-02    3.15620056e+00    5.38429160e+00    2.67671533e-02   -4.95789838e-02
4949     1.64641944e-08   -2.24663068e-02    3.17806673e+00    5.37667708e+00    1.76713540e-02   -4.96441958e-02
4950     1.64675277e-08    8.07979688e-03    3.20804537e+00    5.36150772e+00    1.85123724e-03   -4.97809001e-02
4951     1.64708611e-08    3.55396927e-02    3.23468678e+00    5.34445430e+00   -1.47715030e-02   -4.99381136e-02
4952     1.64741944e-08    4.94246339e-02    3.24781861e+00    5.33208505e+00   -2.57887437e-02   -5.00552402e-02
4953     1.64775277e-08    4.44310448e-02    3.24241996e+00    5.32927596e+00   -2.68434288e-02   -5.00860304e-02
4954     1.64808611e-08    2.24663068e-02    3.22053981e+00    5.33715264e+00   -1.74890071e-02   -5.00182037e-02
4955     1.64841944e-08   -8.07979688e-03    3.19052566e+00    5.35259304e+00   -1.41835582e-03   -4.98788068e-02
4956     1.64875277e-08   -3.55396927e-02    3.16384251e+00    5.36956764e+00    1.51001834e-02   -4.97224023e-02
4957     1.64908611e-08   -4.94246339e-02    3.15068661e+00    5.38163347e+00    2.58025830e-02   -4.96083220e-02
4958     1.64941944e-08   -4.44310448e-02    3.15607835e+00    5.38435008e+00    2.67668784e-02   -4.95784601e-02
4959     1.64975277e-08   -2.24663068e-02    3.17794455e+00    5.37673561e+00    1.76711418e-02   -4.96436716e-02
4960     1.65008611e-08    8.07979688e-03    3.20792323e+00    5.36156617e+00    1.85096274e-03   -4.97803767e-02
4961     1.65041944e-08    3.55396927e-02    3.23456470e+00    5.34451257e+00   -1.47719339e-02   -4.99375919e-02
4962     1.65075277e-08    4.94246339e-02    3.24769661e+00    5.33214309e+00   -2.57893747e-02   -5.00547208e-02
4963     1.65108611e-08    4.44310448e-02    3.24229805e+00    5.32933377e+00   -2.68442412e-02   -5.00855133e-02
4964     1.65141944e-08    2.24663068e-02    3.22041798e+00    5.33721029e+00   -1.74899111e-02   -5.00176881e-02
4965     1.65175277e-08   -8.07979688e-03    3.19040391e+00    5.35265069e+00   -1.41921057e-03   -4.98782912e-02
4966     1.65208611e-08   -3.55396927e-02    3.16372082e+00    5.36962541e+00    1.50995067e-02   -4.97218854e-02
4967     1.65241944e-08   -4.94246339e-02    3.15056498e+00    5.38169143e+00    2.58021332e-02   -4.96078032e-02
4968     1.65275277e-08   -4.44310448e-02    3.15595675e+00    5.38440819e+00    2.67666053e-02   -4.95779397e-02
4969     1.65308611e-08   -2.24663068e-02    3.17782299e+00    5.37679377e+00    1.76709312e-02   -4.96431508e-02
4970     1.65341944e-08    8.07979688e-03    3.20780172e+00    5.36162425e+00    1.85069041e-03   -4.97798567e-02
4971     1.65375277e-08    3.55396927e-02    3.23444325e+00    5.34457047e+00   -1.47723616e-02   -4.99370736e-02
4972     1.65408611e-08    4.94246339e-02    3.24757523e+00    5.33220076e+00   -2.57900015e-02   -5.00542048e-02
4973     1.65441944e-08    4.44310448e-02    3.24217676e+00    5.32939121e+00   -2.68450483e-02   -5.00849995e-02
4974     1.65475277e-08    2.24663068e-02    3.22029677e+00    5.33726758e+00   -1.74908094e-02   -5.00171758e-02
4975     1.65508611e-08   -8.07979688e-03    3.19028278e+00    5.35270797e+00   -1.42006023e-03   -4.98777789e-02
4976     1.65541944e-08   -3.55396927e-02    3.16359976e+00    5.36968282e+00    1.50988340e-02   -4.97213719e-02
4977     1.65575277e-08   -4.94246339e-02    3.15044396e+00    5.38174903e+00    2.58016862e-02   -4.96072877e-02
4978     1.65608611e-08   -4.44310448e-02    3.15583577e+00    5.38446594e+00    2.67663340e-02   -4.95774227e-02
4979     1.65641944e-08   -2.24663068e-02    3.17770204e+00    5.37685157e+00    1.76707222e-02   -4.96426333e-02
4980     1.65675277e-08    8.07979688e-03    3.20768082e+00    5.36168197e+00    1.85042025e-03   -4.97793399e-02
4981     1.65708611e-08    3.55396927e-02    3.23432241e+00    5.34462802e+00   -1.47727862e-02   -4.99365586e-02
4982     1.65741944e-08    4.94246339e-02    3.24745447e+00    5.33225807e+00   -2.57906239e-02   -5.00536921e-02
4983     1.65775277e-08    4.44310448e-02    3.24205608e+00    5.32944829e+00   -2.68458503e-02   -5.00844891e-02
4984     1.65808611e-08    2.24663068e-02    3.22017618e+00    5.33732452e+00   -1.74917023e-02   -5.00166667e-02
4985     1.65841944e-08   -8.07979688e-03    3.19016227e+00    5.35276490e+00   -1.42090484e-03   -4.98772699e-02
4986     1.65875277e-08   -3.55396927e-02    3.16347931e+00    5.36973988e+00    1.50981652e-02   -4.97208616e-02
4987     1.65908611e-08   -4.94246339e-02    3.15032356e+00    5.38180627e+00    2.58012417e-02   -4.96067756e-02
4988     1.65941944e-08   -4.44310448e-02    3.15571540e+00    5.38452333e+00    2.67660645e-02   -4.95769090e-02
4989     1.65975277e-08   -2.24663068e-02    3.17758171e+00    5.37690900e+00    1.76705148e-02   -4.96421191e-02
4990     1.66008611e-08    8.07979688e-03    3.20756054e+00    5.36173933e+00    1.85015224e-03   -4.97788265e-02
4991     1.66041944e-08    3.55396927e-02    3.23420219e+00    5.34468520e+00   -1.47732076e-02   -4.99360469e-02
4992     1.66075277e-08    4.94246339e-02    3.24733431e+00    5.33231502e+00   -2.57912421e-02   -5.00531827e-02
4993     1.66108611e-08    4.44310448e-02    3.24193601e+00    5.32950502e+00   -2.68466471e-02   -5.00839818e-02
4994     1.66141944e-08    2.24663068e-02    3.22005620e+00    5.33738110e+00   -1.74925897e-02   -5.00161609e-02
4995     1.66175277e-08   -8.07979688e-03    3.19004236e+00    5.35282147e+00   -1.42174443e-03   -4.98767642e-02
4996     1.66208611e-08   -3.55396927e-02    3.16335947e+00    5.36979657e+00    1.50975003e-02   -4.97203546e-02
4997     1.66241944e-08   -4.94246339e-02    3.15020376e+00    5.38186315e+00    2.58008000e-02   -4.96062667e-02
4998     1.66275277e-08   -4.44310448e-02    3.15559565e+00    5.38458036e+00    2.67657968e-02   -4.95763986e-02
