Index       TIME             V(BASE)           V(COLL)           V(OUT)          I(V_SUPPLY)   
1389     4.63000000e-09    2.06127880e+00    4.00040799e+00   -5.92271513e-04   -2.53951912e-02
1390     4.63333333e-09    2.07529374e+00    3.99457095e+00   -6.20280700e-03   -2.54760724e-02
1391     4.63666667e-09    2.08919147e+00    3.99078611e+00   -9.46537560e-03   -2.57173418e-02
1392     4.64000000e-09    2.09766457e+00    3.99051737e+00   -9.11477738e-03   -2.60272558e-02
1393     4.64333333e-09    2.09747663e+00    3.99389042e+00   -5.26248451e-03   -2.62871634e-02
1394     4.64666667e-09    2.08869835e+00    3.99961287e+00    6.14884350e-04   -2.63971975e-02
1395     4.65000000e-09    2.07468208e+00    4.00547275e+00    6.24606094e-03   -2.63152404e-02
1396     4.65333333e-09    2.06078224e+00    4.00922003e+00    9.46949352e-03   -2.60731408e-02
1397     4.65666667e-09    2.05230915e+00    4.00944273e+00    9.07406897e-03   -2.57637895e-02
1398     4.66000000e-09    2.05249922e+00    4.00607877e+00    5.23320824e-03   -2.55050598e-02
1399     4.66333333e-09    2.06127879e+00    4.00040799e+00   -5.92271515e-04   -2.53951911e-02
1400     4.66666667e-09    2.07529374e+00    3.99457095e+00   -6.20280702e-03   -2.54760724e-02
1401     4.67000000e-09    2.08919146e+00    3.99078611e+00   -9.46537561e-03   -2.57173417e-02
1402     4.67333333e-09    2.09766457e+00    3.99051737e+00   -9.11477739e-03   -2.60272557e-02
1403     4.67666667e-09    2.09747663e+00    3.99389042e+00   -5.26248451e-03   -2.62871633e-02
1404     4.68000000e-09    2.08869835e+00    3.99961287e+00    6.14884354e-04   -2.63971974e-02
1405     4.68333333e-09    2.07468208e+00    4.00547275e+00    6.24606095e-03   -2.63152404e-02
1406     4.68666667e-09    2.06078224e+00    4.00922003e+00    9.46949353e-03   -2.60731407e-02
1407     4.69000000e-09    2.05230915e+00    4.00944273e+00    9.07406898e-03   -2.57637894e-02
1408     4.69333333e-09    2.05249921e+00    4.00607877e+00    5.23320823e-03   -2.55050597e-02
1409     4.69666667e-09    2.06127879e+00    4.00040799e+00   -5.92271517e-04   -2.53951910e-02
1410     4.70000000e-09    2.07529374e+00    3.99457095e+00   -6.20280704e-03   -2.54760723e-02
1411     4.70333333e-09    2.08919146e+00    3.99078611e+00   -9.46537561e-03   -2.57173416e-02
1412     4.70666667e-09    2.09766457e+00    3.99051737e+00   -9.11477740e-03   -2.60272556e-02
1413     4.71000000e-09    2.09747663e+00    3.99389042e+00   -5.26248450e-03   -2.62871633e-02
1414     4.71333333e-09    2.08869835e+00    3.99961287e+00    6.14884358e-04   -2.63971973e-02
1415     4.71666667e-09    2.07468208e+00    4.00547275e+00    6.24606097e-03   -2.63152403e-02
1416     4.72000000e-09    2.06078224e+00    4.00922003e+00    9.46949353e-03   -2.60731406e-02
1417     4.72333333e-09    2.05230914e+00    4.00944273e+00    9.07406900e-03   -2.57637893e-02
1418     4.72666667e-09    2.05249921e+00    4.00607877e+00    5.23320823e-03   -2.55050596e-02
1419     4.73000000e-09    2.06127879e+00    4.00040799e+00   -5.92271518e-04   -2.53951910e-02
1420     4.73333333e-09    2.07529373e+00    3.99457095e+00   -6.20280706e-03   -2.54760722e-02
1421     4.73666667e-09    2.08919146e+00    3.99078611e+00   -9.46537562e-03   -2.57173416e-02
1422     4.74000000e-09    2.09766457e+00    3.99051737e+00   -9.11477742e-03   -2.60272555e-02
1423     4.74333333e-09    2.09747662e+00    3.99389042e+00   -5.26248450e-03   -2.62871632e-02
1424     4.74666667e-09    2.08869834e+00    3.99961287e+00    6.14884362e-04   -2.63971973e-02
1425     4.75000000e-09    2.07468208e+00    4.00547275e+00    6.24606099e-03   -2.63152402e-02
1426     4.75333333e-09    2.06078223e+00    4.00922003e+00    9.46949354e-03   -2.60731406e-02
1427     4.75666667e-09    2.05230914e+00    4.00944273e+00    9.07406901e-03   -2.57637892e-02
1428     4.76000000e-09    2.05249921e+00    4.00607877e+00    5.23320822e-03   -2.55050596e-02
1429     4.76333333e-09    2.06127879e+00    4.00040799e+00   -5.92271520e-04   -2.53951909e-02
1430     4.76666667e-09    2.07529373e+00    3.99457095e+00   -6.20280708e-03   -2.54760721e-02
1431     4.77000000e-09    2.08919146e+00    3.99078611e+00   -9.46537563e-03   -2.57173415e-02
1432     4.77333333e-09    2.09766456e+00    3.99051737e+00   -9.11477743e-03   -2.60272555e-02
1433     4.77666667e-09    2.09747662e+00    3.99389042e+00   -5.26248449e-03   -2.62871631e-02
1434     4.78000000e-09    2.08869834e+00    3.99961287e+00    6.14884365e-04   -2.63971972e-02
1435     4.78333333e-09    2.07468207e+00    4.00547275e+00    6.24606101e-03   -2.63152401e-02
1436     4.78666667e-09    2.06078223e+00    4.00922003e+00    9.46949355e-03   -2.60731405e-02
1437     4.79000000e-09    2.05230914e+00    4.00944273e+00    9.07406903e-03   -2.57637892e-02
1438     4.79333333e-09    2.05249921e+00    4.00607877e+00    5.23320821e-03   -2.55050595e-02
1439     4.79666667e-09    2.06127878e+00    4.00040799e+00   -5.92271522e-04   -2.53951908e-02
1440     4.80000000e-09    2.07529373e+00    3.99457095e+00   -6.20280710e-03   -2.54760721e-02
1441     4.80333333e-09    2.08919145e+00    3.99078611e+00   -9.46537564e-03   -2.57173414e-02
1442     4.80666667e-09    2.09766456e+00    3.99051737e+00   -9.11477744e-03   -2.60272554e-02
1443     4.81000000e-09    2.09747662e+00    3.99389042e+00   -5.26248449e-03   -2.62871631e-02
1444     4.81333333e-09    2.08869834e+00    3.99961287e+00    6.14884369e-04   -2.63971971e-02
1445     4.81666667e-09    2.07468207e+00    4.00547275e+00    6.24606102e-03   -2.63152401e-02
1446     4.82000000e-09    2.06078223e+00    4.00922003e+00    9.46949355e-03   -2.60731404e-02
1447     4.82333333e-09    2.05230914e+00    4.00944273e+00    9.07406904e-03   -2.57637891e-02
1448     4.82666667e-09    2.05249920e+00    4.00607877e+00    5.23320821e-03   -2.55050594e-02
1449     4.83000000e-09    2.06127878e+00    4.00040799e+00   -5.92271524e-04   -2.53951907e-02
1450     4.83333333e-09    2.07529373e+00    3.99457095e+00   -6.20280712e-03   -2.54760720e-02
1451     4.83666667e-09    2.08919145e+00    3.99078611e+00   -9.46537564e-03   -2.57173413e-02
1452     4.84000000e-09    2.09766456e+00    3.99051737e+00   -9.11477745e-03   -2.60272553e-02
1453     4.84333333e-09    2.09747662e+00    3.99389042e+00   -5.26248448e-03   -2.62871630e-02
1454     4.84666667e-09    2.08869834e+00    3.99961287e+00    6.14884373e-04   -2.63971971e-02
1455     4.85000000e-09    2.07468207e+00    4.00547275e+00    6.24606104e-03   -2.63152400e-02
1456     4.85333333e-09    2.06078223e+00    4.00922003e+00    9.46949356e-03   -2.60731403e-02
1457     4.85666667e-09    2.05230913e+00    4.00944273e+00    9.07406905e-03   -2.57637890e-02
1458     4.86000000e-09    2.05249920e+00    4.00607877e+00    5.23320820e-03   -2.55050593e-02
1459     4.86333333e-09    2.06127878e+00    4.00040799e+00   -5.92271526e-04   -2.53951907e-02
1460     4.86666667e-09    2.07529372e+00    3.99457095e+00   -6.20280714e-03   -2.54760719e-02
1461     4.87000000e-09    2.08919145e+00    3.99078611e+00   -9.46537565e-03   -2.57173413e-02
1462     4.87333333e-09    2.09766456e+00    3.99051737e+00   -9.11477747e-03   -2.60272552e-02
1463     4.87666667e-09    2.09747661e+00    3.99389042e+00   -5.26248448e-03   -2.62871629e-02
1464     4.88000000e-09    2.08869833e+00    3.99961287e+00    6.14884377e-04   -2.63971970e-02
1465     4.88333333e-09    2.07468207e+00    4.00547275e+00    6.24606106e-03   -2.63152399e-02
1466     4.88666667e-09    2.06078222e+00    4.00922003e+00    9.46949357e-03   -2.60731403e-02
1467     4.89000000e-09    2.05230913e+00    4.00944273e+00    9.07406906e-03   -2.57637889e-02
1468     4.89333333e-09    2.05249920e+00    4.00607877e+00    5.23320819e-03   -2.55050593e-02
1469     4.89666667e-09    2.06127878e+00    4.00040799e+00   -5.92271528e-04   -2.53951906e-02
1470     4.90000000e-09    2.07529372e+00    3.99457095e+00   -6.20280716e-03   -2.54760718e-02
1471     4.90333333e-09    2.08919145e+00    3.99078611e+00   -9.46537566e-03   -2.57173412e-02
1472     4.90666667e-09    2.09766455e+00    3.99051737e+00   -9.11477748e-03   -2.60272552e-02
1473     4.91000000e-09    2.09747661e+00    3.99389042e+00   -5.26248447e-03   -2.62871628e-02
1474     4.91333333e-09    2.08869833e+00    3.99961287e+00    6.14884381e-04   -2.63971969e-02
1475     4.91666667e-09    2.07468206e+00    4.00547275e+00    6.24606107e-03   -2.63152398e-02
1476     4.92000000e-09    2.06078222e+00    4.00922003e+00    9.46949358e-03   -2.60731402e-02
1477     4.92333333e-09    2.05230913e+00    4.00944273e+00    9.07406908e-03   -2.57637889e-02
1478     4.92666667e-09    2.05249920e+00    4.00607877e+00    5.23320819e-03   -2.55050592e-02
1479     4.93000000e-09    2.06127877e+00    4.00040799e+00   -5.92271530e-04   -2.53951905e-02
1480     4.93333333e-09    2.07529372e+00    3.99457095e+00   -6.20280717e-03   -2.54760718e-02
1481     4.93666667e-09    2.08919144e+00    3.99078611e+00   -9.46537566e-03   -2.57173411e-02
1482     4.94000000e-09    2.09766455e+00    3.99051737e+00   -9.11477749e-03   -2.60272551e-02
1483     4.94333333e-09    2.09747661e+00    3.99389042e+00   -5.26248447e-03   -2.62871628e-02
1484     4.94666667e-09    2.08869833e+00    3.99961287e+00    6.14884385e-04   -2.63971968e-02
1485     4.95000000e-09    2.07468206e+00    4.00547275e+00    6.24606109e-03   -2.63152398e-02
1486     4.95333333e-09    2.06078222e+00    4.00922003e+00    9.46949358e-03   -2.60731401e-02
1487     4.95666667e-09    2.05230913e+00    4.00944273e+00    9.07406909e-03   -2.57637888e-02
1488     4.96000000e-09    2.05249919e+00    4.00607877e+00    5.23320818e-03   -2.55050591e-02
1489     4.96333333e-09    2.06127877e+00    4.00040799e+00   -5.92271532e-04   -2.53951904e-02
1490     4.96666667e-09    2.07529372e+00    3.99457095e+00   -6.20280719e-03   -2.54760717e-02
1491     4.97000000e-09    2.08919144e+00    3.99078611e+00   -9.46537567e-03   -2.57173410e-02
1492     4.97333333e-09    2.09766455e+00    3.99051737e+00   -9.11477750e-03   -2.60272550e-02
1493     4.97666667e-09    2.09747661e+00    3.99389042e+00   -5.26248446e-03   -2.62871627e-02
1494     4.98000000e-09    2.08869833e+00    3.99961287e+00    6.14884389e-04   -2.63971968e-02
1495     4.98333333e-09    2.07468206e+00    4.00547275e+00    6.24606111e-03   -2.63152397e-02
1496     4.98666667e-09    2.06078222e+00    4.00922003e+00    9.46949359e-03   -2.60731400e-02
1497     4.99000000e-09    2.05230912e+00    4.00944273e+00    9.07406910e-03   -2.57637887e-02
1498     4.99333333e-09    2.05249919e+00    4.00607877e+00    5.23320817e-03   -2.55050590e-02
1499     4.99666667e-09    2.06127877e+00    4.00040799e+00   -5.92271535e-04   -2.53951904e-02
1500     5.00000000e-09    2.07529371e+00    3.99457095e+00   -6.20280721e-03   -2.54760716e-02
1501     5.00333333e-09    2.08919144e+00    3.99078611e+00   -9.46537568e-03   -2.57173410e-02
1502     5.00666667e-09    2.09766455e+00    3.99051737e+00   -9.11477751e-03   -2.60272549e-02
1503     5.01000000e-09    2.09747660e+00    3.99389042e+00   -5.26248446e-03   -2.62871626e-02
1504     5.01333333e-09    2.08869832e+00    3.99961287e+00    6.14884393e-04   -2.63971967e-02
1505     5.01666667e-09    2.07468206e+00    4.00547275e+00    6.24606112e-03   -2.63152396e-02
1506     5.02000000e-09    2.06078221e+00    4.00922003e+00    9.46949360e-03   -2.60731400e-02
1507     5.02333333e-09    2.05230912e+00    4.00944273e+00    9.07406912e-03   -2.57637886e-02
1508     5.02666667e-09    2.05249919e+00    4.00607877e+00    5.23320817e-03   -2.55050590e-02
1509     5.03000000e-09    2.06127877e+00    4.00040799e+00   -5.92271537e-04   -2.53951903e-02
1510     5.03333333e-09    2.07529371e+00    3.99457095e+00   -6.20280723e-03   -2.54760715e-02
1511     5.03666667e-09    2.08919144e+00    3.99078611e+00   -9.46537568e-03   -2.57173409e-02
1512     5.04000000e-09    2.09766454e+00    3.99051737e+00   -9.11477752e-03   -2.60272549e-02
1513     5.04333333e-09    2.09747660e+00    3.99389042e+00   -5.26248445e-03   -2.62871625e-02
1514     5.04666667e-09    2.08869832e+00    3.99961287e+00    6.14884397e-04   -2.63971966e-02
1515     5.05000000e-09    2.07468205e+00    4.00547275e+00    6.24606114e-03   -2.63152396e-02
1516     5.05333333e-09    2.06078221e+00    4.00922003e+00    9.46949360e-03   -2.60731399e-02
1517     5.05666667e-09    2.05230912e+00    4.00944273e+00    9.07406913e-03   -2.57637886e-02
1518     5.06000000e-09    2.05249919e+00    4.00607877e+00    5.23320816e-03   -2.55050589e-02
1519     5.06333333e-09    2.06127876e+00    4.00040799e+00   -5.92271539e-04   -2.53951902e-02
1520     5.06666667e-09    2.07529371e+00    3.99457095e+00   -6.20280725e-03   -2.54760715e-02
1521     5.07000000e-09    2.08919143e+00    3.99078611e+00   -9.46537569e-03   -2.57173408e-02
1522     5.07333333e-09    2.09766454e+00    3.99051737e+00   -9.11477753e-03   -2.60272548e-02
1523     5.07666667e-09    2.09747660e+00    3.99389042e+00   -5.26248445e-03   -2.62871625e-02
1524     5.08000000e-09    2.08869832e+00    3.99961287e+00    6.14884401e-04   -2.63971965e-02
1525     5.08333333e-09    2.07468205e+00    4.00547275e+00    6.24606116e-03   -2.63152395e-02
1526     5.08666667e-09    2.06078221e+00    4.00922003e+00    9.46949361e-03   -2.60731398e-02
1527     5.09000000e-09    2.05230912e+00    4.00944273e+00    9.07406914e-03   -2.57637885e-02
1528     5.09333333e-09    2.05249918e+00    4.00607877e+00    5.23320816e-03   -2.55050588e-02
1529     5.09666667e-09    2.06127876e+00    4.00040799e+00   -5.92271542e-04   -2.53951902e-02
1530     5.10000000e-09    2.07529371e+00    3.99457095e+00   -6.20280727e-03   -2.54760714e-02
1531     5.10333333e-09    2.08919143e+00    3.99078611e+00   -9.46537570e-03   -2.57173408e-02
1532     5.10666667e-09    2.09766454e+00    3.99051737e+00   -9.11477754e-03   -2.60272547e-02
1533     5.11000000e-09    2.09747660e+00    3.99389042e+00   -5.26248444e-03   -2.62871624e-02
1534     5.11333333e-09    2.08869832e+00    3.99961287e+00    6.14884405e-04   -2.63971965e-02
1535     5.11666667e-09    2.07468205e+00    4.00547275e+00    6.24606117e-03   -2.63152394e-02
1536     5.12000000e-09    2.06078221e+00    4.00922003e+00    9.46949362e-03   -2.60731397e-02
1537     5.12333333e-09    2.05230911e+00    4.00944273e+00    9.07406915e-03   -2.57637884e-02
1538     5.12666667e-09    2.05249918e+00    4.00607877e+00    5.23320815e-03   -2.55050588e-02
1539     5.13000000e-09    2.06127876e+00    4.00040799e+00   -5.92271544e-04   -2.53951901e-02
1540     5.13333333e-09    2.07529370e+00    3.99457095e+00   -6.20280728e-03   -2.54760713e-02
1541     5.13666667e-09    2.08919143e+00    3.99078611e+00   -9.46537571e-03   -2.57173407e-02
1542     5.14000000e-09    2.09766454e+00    3.99051737e+00   -9.11477756e-03   -2.60272547e-02
1543     5.14333333e-09    2.09747659e+00    3.99389042e+00   -5.26248444e-03   -2.62871623e-02
1544     5.14666667e-09    2.08869831e+00    3.99961287e+00    6.14884409e-04   -2.63971964e-02
1545     5.15000000e-09    2.07468205e+00    4.00547275e+00    6.24606119e-03   -2.63152393e-02
1546     5.15333333e-09    2.06078220e+00    4.00922003e+00    9.46949363e-03   -2.60731397e-02
1547     5.15666667e-09    2.05230911e+00    4.00944273e+00    9.07406916e-03   -2.57637883e-02
1548     5.16000000e-09    2.05249918e+00    4.00607877e+00    5.23320814e-03   -2.55050587e-02
1549     5.16333333e-09    2.06127876e+00    4.00040799e+00   -5.92271547e-04   -2.53951900e-02
1550     5.16666667e-09    2.07529370e+00    3.99457095e+00   -6.20280730e-03   -2.54760713e-02
1551     5.17000000e-09    2.08919143e+00    3.99078611e+00   -9.46537571e-03   -2.57173406e-02
1552     5.17333333e-09    2.09766453e+00    3.99051737e+00   -9.11477757e-03   -2.60272546e-02
1553     5.17666667e-09    2.09747659e+00    3.99389042e+00   -5.26248443e-03   -2.62871623e-02
1554     5.18000000e-09    2.08869831e+00    3.99961287e+00    6.14884414e-04   -2.63971963e-02
1555     5.18333333e-09    2.07468204e+00    4.00547275e+00    6.24606120e-03   -2.63152393e-02
1556     5.18666667e-09    2.06078220e+00    4.00922003e+00    9.46949363e-03   -2.60731396e-02
1557     5.19000000e-09    2.05230911e+00    4.00944273e+00    9.07406918e-03   -2.57637883e-02
1558     5.19333333e-09    2.05249918e+00    4.00607877e+00    5.23320814e-03   -2.55050586e-02
1559     5.19666667e-09    2.06127875e+00    4.00040799e+00   -5.92271549e-04   -2.53951899e-02
1560     5.20000000e-09    2.07529370e+00    3.99457095e+00   -6.20280732e-03   -2.54760712e-02
1561     5.20333333e-09    2.08919142e+00    3.99078611e+00   -9.46537572e-03   -2.57173405e-02
1562     5.20666667e-09    2.09766453e+00    3.99051737e+00   -9.11477758e-03   -2.60272545e-02
1563     5.21000000e-09    2.09747659e+00    3.99389042e+00   -5.26248443e-03   -2.62871622e-02
1564     5.21333333e-09    2.08869831e+00    3.99961287e+00    6.14884418e-04   -2.63971963e-02
1565     5.21666667e-09    2.07468204e+00    4.00547275e+00    6.24606122e-03   -2.63152392e-02
1566     5.22000000e-09    2.06078220e+00    4.00922003e+00    9.46949364e-03   -2.60731395e-02
1567     5.22333333e-09    2.05230911e+00    4.00944273e+00    9.07406919e-03   -2.57637882e-02
1568     5.22666667e-09    2.05249917e+00    4.00607877e+00    5.23320813e-03   -2.55050585e-02
1569     5.23000000e-09    2.06127875e+00    4.00040799e+00   -5.92271552e-04   -2.53951899e-02
1570     5.23333333e-09    2.07529370e+00    3.99457095e+00   -6.20280734e-03   -2.54760711e-02
1571     5.23666667e-09    2.08919142e+00    3.99078611e+00   -9.46537573e-03   -2.57173405e-02
1572     5.24000000e-09    2.09766453e+00    3.99051737e+00   -9.11477759e-03   -2.60272544e-02
1573     5.24333333e-09    2.09747659e+00    3.99389042e+00   -5.26248443e-03   -2.62871621e-02
1574     5.24666667e-09    2.08869831e+00    3.99961287e+00    6.14884422e-04   -2.63971962e-02
1575     5.25000000e-09    2.07468204e+00    4.00547275e+00    6.24606123e-03   -2.63152391e-02
1576     5.25333333e-09    2.06078220e+00    4.00922003e+00    9.46949365e-03   -2.60731395e-02
1577     5.25666667e-09    2.05230910e+00    4.00944273e+00    9.07406920e-03   -2.57637881e-02
1578     5.26000000e-09    2.05249917e+00    4.00607877e+00    5.23320813e-03   -2.55050585e-02
1579     5.26333333e-09    2.06127875e+00    4.00040799e+00   -5.92271554e-04   -2.53951898e-02
1580     5.26666667e-09    2.07529369e+00    3.99457095e+00   -6.20280735e-03   -2.54760710e-02
1581     5.27000000e-09    2.08919142e+00    3.99078611e+00   -9.46537574e-03   -2.57173404e-02
1582     5.27333333e-09    2.09766453e+00    3.99051737e+00   -9.11477760e-03   -2.60272544e-02
1583     5.27666667e-09    2.09747658e+00    3.99389042e+00   -5.26248442e-03   -2.62871620e-02
1584     5.28000000e-09    2.08869830e+00    3.99961287e+00    6.14884426e-04   -2.63971961e-02
1585     5.28333333e-09    2.07468204e+00    4.00547275e+00    6.24606125e-03   -2.63152391e-02
1586     5.28666667e-09    2.06078219e+00    4.00922003e+00    9.46949366e-03   -2.60731394e-02
1587     5.29000000e-09    2.05230910e+00    4.00944273e+00    9.07406921e-03   -2.57637881e-02
1588     5.29333333e-09    2.05249917e+00    4.00607877e+00    5.23320812e-03   -2.55050584e-02
1589     5.29666667e-09    2.06127875e+00    4.00040799e+00   -5.92271557e-04   -2.53951897e-02
1590     5.30000000e-09    2.07529369e+00    3.99457095e+00   -6.20280737e-03   -2.54760710e-02
1591     5.30333333e-09    2.08919142e+00    3.99078611e+00   -9.46537574e-03   -2.57173403e-02
1592     5.30666667e-09    2.09766452e+00    3.99051737e+00   -9.11477761e-03   -2.60272543e-02
1593     5.31000000e-09    2.09747658e+00    3.99389042e+00   -5.26248442e-03   -2.62871620e-02
1594     5.31333333e-09    2.08869830e+00    3.99961287e+00    6.14884431e-04   -2.63971960e-02
1595     5.31666667e-09    2.07468203e+00    4.00547275e+00    6.24606126e-03   -2.63152390e-02
1596     5.32000000e-09    2.06078219e+00    4.00922003e+00    9.46949366e-03   -2.60731393e-02
1597     5.32333333e-09    2.05230910e+00    4.00944273e+00    9.07406922e-03   -2.57637880e-02
1598     5.32666667e-09    2.05249917e+00    4.00607877e+00    5.23320812e-03   -2.55050583e-02
1599     5.33000000e-09    2.06127874e+00    4.00040799e+00   -5.92271560e-04   -2.53951896e-02
1600     5.33333333e-09    2.07529369e+00    3.99457095e+00   -6.20280739e-03   -2.54760709e-02
1601     5.33666667e-09    2.08919141e+00    3.99078611e+00   -9.46537575e-03   -2.57173403e-02
1602     5.34000000e-09    2.09766452e+00    3.99051737e+00   -9.11477762e-03   -2.60272542e-02
1603     5.34333333e-09    2.09747658e+00    3.99389042e+00   -5.26248441e-03   -2.62871619e-02
1604     5.34666667e-09    2.08869830e+00    3.99961287e+00    6.14884435e-04   -2.63971960e-02
1605     5.35000000e-09    2.07468203e+00    4.00547275e+00    6.24606128e-03   -2.63152389e-02
1606     5.35333333e-09    2.06078219e+00    4.00922003e+00    9.46949367e-03   -2.60731392e-02
1607     5.35666667e-09    2.05230910e+00    4.00944273e+00    9.07406924e-03   -2.57637879e-02
1608     5.36000000e-09    2.05249916e+00    4.00607877e+00    5.23320811e-03   -2.55050583e-02
1609     5.36333333e-09    2.06127874e+00    4.00040799e+00   -5.92271563e-04   -2.53951896e-02
1610     5.36666667e-09    2.07529369e+00    3.99457095e+00   -6.20280740e-03   -2.54760708e-02
1611     5.37000000e-09    2.08919141e+00    3.99078611e+00   -9.46537576e-03   -2.57173402e-02
1612     5.37333333e-09    2.09766452e+00    3.99051737e+00   -9.11477763e-03   -2.60272542e-02
1613     5.37666667e-09    2.09747658e+00    3.99389042e+00   -5.26248441e-03   -2.62871618e-02
1614     5.38000000e-09    2.08869830e+00    3.99961287e+00    6.14884439e-04   -2.63971959e-02
1615     5.38333333e-09    2.07468203e+00    4.00547275e+00    6.24606129e-03   -2.63152388e-02
1616     5.38666667e-09    2.06078219e+00    4.00922003e+00    9.46949368e-03   -2.60731392e-02
1617     5.39000000e-09    2.05230909e+00    4.00944273e+00    9.07406925e-03   -2.57637879e-02
1618     5.39333333e-09    2.05249916e+00    4.00607877e+00    5.23320811e-03   -2.55050582e-02
1619     5.39666667e-09    2.06127874e+00    4.00040799e+00   -5.92271565e-04   -2.53951895e-02
1620     5.40000000e-09    2.07529368e+00    3.99457095e+00   -6.20280742e-03   -2.54760708e-02
1621     5.40333333e-09    2.08919141e+00    3.99078611e+00   -9.46537576e-03   -2.57173401e-02
1622     5.40666667e-09    2.09766452e+00    3.99051737e+00   -9.11477764e-03   -2.60272541e-02
1623     5.41000000e-09    2.09747657e+00    3.99389042e+00   -5.26248440e-03   -2.62871618e-02
1624     5.41333333e-09    2.08869829e+00    3.99961287e+00    6.14884444e-04   -2.63971958e-02
1625     5.41666667e-09    2.07468203e+00    4.00547275e+00    6.24606131e-03   -2.63152388e-02
1626     5.42000000e-09    2.06078218e+00    4.00922003e+00    9.46949369e-03   -2.60731391e-02
1627     5.42333333e-09    2.05230909e+00    4.00944273e+00    9.07406926e-03   -2.57637878e-02
1628     5.42666667e-09    2.05249916e+00    4.00607877e+00    5.23320810e-03   -2.55050581e-02
1629     5.43000000e-09    2.06127874e+00    4.00040799e+00   -5.92271568e-04   -2.53951894e-02
1630     5.43333333e-09    2.07529368e+00    3.99457095e+00   -6.20280744e-03   -2.54760707e-02
1631     5.43666667e-09    2.08919141e+00    3.99078611e+00   -9.46537577e-03   -2.57173401e-02
1632     5.44000000e-09    2.09766451e+00    3.99051737e+00   -9.11477765e-03   -2.60272540e-02
1633     5.44333333e-09    2.09747657e+00    3.99389042e+00   -5.26248440e-03   -2.62871617e-02
1634     5.44666667e-09    2.08869829e+00    3.99961287e+00    6.14884448e-04   -2.63971958e-02
1635     5.45000000e-09    2.07468202e+00    4.00547275e+00    6.24606132e-03   -2.63152387e-02
1636     5.45333333e-09    2.06078218e+00    4.00922003e+00    9.46949369e-03   -2.60731390e-02
1637     5.45666667e-09    2.05230909e+00    4.00944273e+00    9.07406927e-03   -2.57637877e-02
1638     5.46000000e-09    2.05249916e+00    4.00607877e+00    5.23320810e-03   -2.55050580e-02
1639     5.46333333e-09    2.06127873e+00    4.00040799e+00   -5.92271571e-04   -2.53951894e-02
1640     5.46666667e-09    2.07529368e+00    3.99457095e+00   -6.20280745e-03   -2.54760706e-02
1641     5.47000000e-09    2.08919140e+00    3.99078611e+00   -9.46537578e-03   -2.57173400e-02
1642     5.47333333e-09    2.09766451e+00    3.99051737e+00   -9.11477766e-03   -2.60272540e-02
1643     5.47666667e-09    2.09747657e+00    3.99389042e+00   -5.26248440e-03   -2.62871616e-02
1644     5.48000000e-09    2.08869829e+00    3.99961287e+00    6.14884452e-04   -2.63971957e-02
1645     5.48333333e-09    2.07468202e+00    4.00547275e+00    6.24606134e-03   -2.63152386e-02
1646     5.48666667e-09    2.06078218e+00    4.00922003e+00    9.46949370e-03   -2.60731390e-02
1647     5.49000000e-09    2.05230909e+00    4.00944273e+00    9.07406928e-03   -2.57637876e-02
1648     5.49333333e-09    2.05249915e+00    4.00607877e+00    5.23320809e-03   -2.55050580e-02
1649     5.49666667e-09    2.06127873e+00    4.00040799e+00   -5.92271574e-04   -2.53951893e-02
1650     5.50000000e-09    2.07529368e+00    3.99457095e+00   -6.20280747e-03   -2.54760706e-02
1651     5.50333333e-09    2.08919140e+00    3.99078611e+00   -9.46537579e-03   -2.57173399e-02
1652     5.50666667e-09    2.09766451e+00    3.99051737e+00   -9.11477767e-03   -2.60272539e-02
1653     5.51000000e-09    2.09747657e+00    3.99389042e+00   -5.26248439e-03   -2.62871616e-02
1654     5.51333333e-09    2.08869829e+00    3.99961287e+00    6.14884457e-04   -2.63971956e-02
1655     5.51666667e-09    2.07468202e+00    4.00547275e+00    6.24606135e-03   -2.63152386e-02
1656     5.52000000e-09    2.06078218e+00    4.00922003e+00    9.46949371e-03   -2.60731389e-02
1657     5.52333333e-09    2.05230908e+00    4.00944273e+00    9.07406929e-03   -2.57637876e-02
1658     5.52666667e-09    2.05249915e+00    4.00607877e+00    5.23320809e-03   -2.55050579e-02
1659     5.53000000e-09    2.06127873e+00    4.00040799e+00   -5.92271577e-04   -2.53951892e-02
1660     5.53333333e-09    2.07529367e+00    3.99457095e+00   -6.20280749e-03   -2.54760705e-02
1661     5.53666667e-09    2.08919140e+00    3.99078611e+00   -9.46537579e-03   -2.57173399e-02
1662     5.54000000e-09    2.09766451e+00    3.99051737e+00   -9.11477768e-03   -2.60272538e-02
1663     5.54333333e-09    2.09747656e+00    3.99389042e+00   -5.26248439e-03   -2.62871615e-02
1664     5.54666667e-09    2.08869828e+00    3.99961287e+00    6.14884461e-04   -2.63971956e-02
1665     5.55000000e-09    2.07468202e+00    4.00547275e+00    6.24606137e-03   -2.63152385e-02
1666     5.55333333e-09    2.06078218e+00    4.00922003e+00    9.46949372e-03   -2.60731388e-02
1667     5.55666667e-09    2.05230908e+00    4.00944273e+00    9.07406930e-03   -2.57637875e-02
1668     5.56000000e-09    2.05249915e+00    4.00607877e+00    5.23320808e-03   -2.55050578e-02
1669     5.56333333e-09    2.06127873e+00    4.00040799e+00   -5.92271580e-04   -2.53951892e-02
