Index       TIME             V(BASE)           V(COLL)           V(OUT)          I(V_SUPPLY)   
71577    1.19491597e-09   -1.81486010e+01   -6.65310379e+00   -4.90012036e+00   -2.34099632e+01
71578    1.19491637e-09   -1.81486574e+01   -6.65315435e+00   -4.90013105e+00   -2.34100310e+01
71579    1.19491719e-09   -1.81487701e+01   -6.65325541e+00   -4.90015235e+00   -2.34101665e+01
71580    1.19491881e-09   -1.81489950e+01   -6.65345731e+00   -4.90019474e+00   -2.34104376e+01
71581    1.19491922e-09   -1.81490514e+01   -6.65350787e+00   -4.90020542e+00   -2.34105053e+01
71582    1.19492003e-09   -1.81491641e+01   -6.65360893e+00   -4.90022672e+00   -2.34106408e+01
71583    1.19492166e-09   -1.81493890e+01   -6.65381082e+00   -4.90026910e+00   -2.34109119e+01
71584    1.19492207e-09   -1.81494454e+01   -6.65386139e+00   -4.90027979e+00   -2.34109797e+01
71585    1.19492288e-09   -1.81495580e+01   -6.65396244e+00   -4.90030108e+00   -2.34111152e+01
71586    1.19492451e-09   -1.81497829e+01   -6.65416433e+00   -4.90034346e+00   -2.34113863e+01
71587    1.19492492e-09   -1.81498393e+01   -6.65421489e+00   -4.90035414e+00   -2.34114540e+01
71588    1.19492573e-09   -1.81499519e+01   -6.65431594e+00   -4.90037543e+00   -2.34115896e+01
71589    1.19492736e-09   -1.81501768e+01   -6.65451783e+00   -4.90041780e+00   -2.34118606e+01
71590    1.19492777e-09   -1.81502332e+01   -6.65456839e+00   -4.90042848e+00   -2.34119284e+01
71591    1.19492858e-09   -1.81503459e+01   -6.65466944e+00   -4.90044977e+00   -2.34120639e+01
71592    1.19493021e-09   -1.81505708e+01   -6.65487132e+00   -4.90049213e+00   -2.34123350e+01
71593    1.19493061e-09   -1.81506272e+01   -6.65492188e+00   -4.90050281e+00   -2.34124028e+01
71594    1.19493143e-09   -1.81507398e+01   -6.65502293e+00   -4.90052410e+00   -2.34125383e+01
71595    1.19493306e-09   -1.81509647e+01   -6.65522481e+00   -4.90056646e+00   -2.34128094e+01
71596    1.19493346e-09   -1.81510211e+01   -6.65527537e+00   -4.90057713e+00   -2.34128772e+01
71597    1.19493428e-09   -1.81511337e+01   -6.65537641e+00   -4.90059842e+00   -2.34130127e+01
71598    1.19493590e-09   -1.81513586e+01   -6.65557829e+00   -4.90064077e+00   -2.34132838e+01
71599    1.19493631e-09   -1.81514150e+01   -6.65562885e+00   -4.90065145e+00   -2.34133516e+01
71600    1.19493712e-09   -1.81515276e+01   -6.65572989e+00   -4.90067272e+00   -2.34134871e+01
71601    1.19493875e-09   -1.81517525e+01   -6.65593177e+00   -4.90071507e+00   -2.34137582e+01
71602    1.19493916e-09   -1.81518089e+01   -6.65598232e+00   -4.90072575e+00   -2.34138260e+01
71603    1.19493997e-09   -1.81519215e+01   -6.65608336e+00   -4.90074702e+00   -2.34139615e+01
71604    1.19494160e-09   -1.81521464e+01   -6.65628523e+00   -4.90078936e+00   -2.34142326e+01
71605    1.19494201e-09   -1.81522028e+01   -6.65633579e+00   -4.90080003e+00   -2.34143004e+01
71606    1.19494282e-09   -1.81523154e+01   -6.65643683e+00   -4.90082131e+00   -2.34144359e+01
71607    1.19494445e-09   -1.81525403e+01   -6.65663870e+00   -4.90086364e+00   -2.34147070e+01
71608    1.19494486e-09   -1.81525967e+01   -6.65668925e+00   -4.90087431e+00   -2.34147748e+01
71609    1.19494567e-09   -1.81527093e+01   -6.65679029e+00   -4.90089558e+00   -2.34149104e+01
71610    1.19494730e-09   -1.81529342e+01   -6.65699215e+00   -4.90093791e+00   -2.34151815e+01
71611    1.19494770e-09   -1.81529906e+01   -6.65704270e+00   -4.90094858e+00   -2.34152493e+01
71612    1.19494852e-09   -1.81531032e+01   -6.65714374e+00   -4.90096985e+00   -2.34153848e+01
71613    1.19495015e-09   -1.81533281e+01   -6.65734560e+00   -4.90101217e+00   -2.34156559e+01
71614    1.19495055e-09   -1.81533845e+01   -6.65739615e+00   -4.90102284e+00   -2.34157237e+01
71615    1.19495137e-09   -1.81534971e+01   -6.65749718e+00   -4.90104410e+00   -2.34158593e+01
71616    1.19495299e-09   -1.81537219e+01   -6.65769904e+00   -4.90108642e+00   -2.34161304e+01
71617    1.19495340e-09   -1.81537783e+01   -6.65774959e+00   -4.90109708e+00   -2.34161982e+01
71618    1.19495421e-09   -1.81538910e+01   -6.65785062e+00   -4.90111835e+00   -2.34163337e+01
71619    1.19495584e-09   -1.81541158e+01   -6.65805248e+00   -4.90116066e+00   -2.34166049e+01
71620    1.19495625e-09   -1.81541722e+01   -6.65810303e+00   -4.90117132e+00   -2.34166726e+01
71621    1.19495706e-09   -1.81542848e+01   -6.65820406e+00   -4.90119258e+00   -2.34168082e+01
71622    1.19495869e-09   -1.81545097e+01   -6.65840591e+00   -4.90123488e+00   -2.34170793e+01
71623    1.19495910e-09   -1.81545660e+01   -6.65845646e+00   -4.90124555e+00   -2.34171471e+01
71624    1.19495991e-09   -1.81546787e+01   -6.65855748e+00   -4.90126680e+00   -2.34172827e+01
71625    1.19496154e-09   -1.81549035e+01   -6.65875933e+00   -4.90130910e+00   -2.34175538e+01
71626    1.19496195e-09   -1.81549599e+01   -6.65880988e+00   -4.90131976e+00   -2.34176216e+01
71627    1.19496276e-09   -1.81550725e+01   -6.65891090e+00   -4.90134101e+00   -2.34177572e+01
71628    1.19496439e-09   -1.81552973e+01   -6.65911274e+00   -4.90138330e+00   -2.34180283e+01
71629    1.19496479e-09   -1.81553537e+01   -6.65916329e+00   -4.90139397e+00   -2.34180961e+01
71630    1.19496561e-09   -1.81554663e+01   -6.65926432e+00   -4.90141521e+00   -2.34182317e+01
71631    1.19496724e-09   -1.81556912e+01   -6.65946615e+00   -4.90145750e+00   -2.34185028e+01
71632    1.19496764e-09   -1.81557476e+01   -6.65951670e+00   -4.90146816e+00   -2.34185706e+01
71633    1.19496846e-09   -1.81558602e+01   -6.65961772e+00   -4.90148940e+00   -2.34187062e+01
71634    1.19497008e-09   -1.81560850e+01   -6.65981956e+00   -4.90153168e+00   -2.34189773e+01
71635    1.19497049e-09   -1.81561414e+01   -6.65987010e+00   -4.90154234e+00   -2.34190451e+01
71636    1.19497130e-09   -1.81562540e+01   -6.65997113e+00   -4.90156358e+00   -2.34191807e+01
71637    1.19497293e-09   -1.81564788e+01   -6.66017296e+00   -4.90160586e+00   -2.34194519e+01
71638    1.19497334e-09   -1.81565352e+01   -6.66022350e+00   -4.90161651e+00   -2.34195197e+01
71639    1.19497415e-09   -1.81566478e+01   -6.66032452e+00   -4.90163775e+00   -2.34196552e+01
71640    1.19497578e-09   -1.81568726e+01   -6.66052635e+00   -4.90168002e+00   -2.34199264e+01
71641    1.19497619e-09   -1.81569290e+01   -6.66057689e+00   -4.90169068e+00   -2.34199942e+01
71642    1.19497700e-09   -1.81570416e+01   -6.66067791e+00   -4.90171191e+00   -2.34201298e+01
71643    1.19497863e-09   -1.81572664e+01   -6.66087973e+00   -4.90175417e+00   -2.34204010e+01
71644    1.19497904e-09   -1.81573228e+01   -6.66093027e+00   -4.90176483e+00   -2.34204687e+01
71645    1.19497985e-09   -1.81574354e+01   -6.66103129e+00   -4.90178606e+00   -2.34206043e+01
71646    1.19498148e-09   -1.81576602e+01   -6.66123311e+00   -4.90182831e+00   -2.34208755e+01
71647    1.19498188e-09   -1.81577166e+01   -6.66128365e+00   -4.90183897e+00   -2.34209433e+01
71648    1.19498270e-09   -1.81578292e+01   -6.66138466e+00   -4.90186020e+00   -2.34210789e+01
71649    1.19498433e-09   -1.81580540e+01   -6.66158648e+00   -4.90190245e+00   -2.34213501e+01
71650    1.19498473e-09   -1.81581104e+01   -6.66163702e+00   -4.90191310e+00   -2.34214179e+01
71651    1.19498555e-09   -1.81582230e+01   -6.66173803e+00   -4.90193432e+00   -2.34215535e+01
71652    1.19498717e-09   -1.81584478e+01   -6.66193985e+00   -4.90197657e+00   -2.34218247e+01
71653    1.19498758e-09   -1.81585041e+01   -6.66199039e+00   -4.90198722e+00   -2.34218925e+01
71654    1.19498839e-09   -1.81586167e+01   -6.66209140e+00   -4.90200844e+00   -2.34220281e+01
71655    1.19499002e-09   -1.81588415e+01   -6.66229320e+00   -4.90205068e+00   -2.34222992e+01
71656    1.19499043e-09   -1.81588979e+01   -6.66234374e+00   -4.90206132e+00   -2.34223670e+01
71657    1.19499124e-09   -1.81590105e+01   -6.66244475e+00   -4.90208254e+00   -2.34225026e+01
71658    1.19499287e-09   -1.81592353e+01   -6.66264656e+00   -4.90212478e+00   -2.34227738e+01
71659    1.19499328e-09   -1.81592917e+01   -6.66269710e+00   -4.90213542e+00   -2.34228416e+01
71660    1.19499409e-09   -1.81594043e+01   -6.66279810e+00   -4.90215664e+00   -2.34229772e+01
71661    1.19499572e-09   -1.81596291e+01   -6.66299990e+00   -4.90219886e+00   -2.34232485e+01
71662    1.19499613e-09   -1.81596854e+01   -6.66305044e+00   -4.90220951e+00   -2.34233163e+01
71663    1.19499694e-09   -1.81597980e+01   -6.66315145e+00   -4.90223072e+00   -2.34234519e+01
71664    1.19499857e-09   -1.81600228e+01   -6.66335324e+00   -4.90227294e+00   -2.34237231e+01
71665    1.19499897e-09   -1.81600792e+01   -6.66340378e+00   -4.90228358e+00   -2.34237909e+01
71666    1.19499979e-09   -1.81601918e+01   -6.66350478e+00   -4.90230480e+00   -2.34239265e+01
71667    1.19500141e-09   -1.81604165e+01   -6.66370658e+00   -4.90234701e+00   -2.34241977e+01
71668    1.19500182e-09   -1.81604729e+01   -6.66375711e+00   -4.90235765e+00   -2.34242655e+01
71669    1.19500264e-09   -1.81605855e+01   -6.66385811e+00   -4.90237886e+00   -2.34244011e+01
71670    1.19500426e-09   -1.81608103e+01   -6.66405990e+00   -4.90242107e+00   -2.34246723e+01
71671    1.19500467e-09   -1.81608666e+01   -6.66411044e+00   -4.90243171e+00   -2.34247401e+01
71672    1.19500548e-09   -1.81609792e+01   -6.66421144e+00   -4.90245291e+00   -2.34248758e+01
71673    1.19500711e-09   -1.81612040e+01   -6.66441322e+00   -4.90249511e+00   -2.34251470e+01
71674    1.19500752e-09   -1.81612604e+01   -6.66446376e+00   -4.90250575e+00   -2.34252148e+01
71675    1.19500833e-09   -1.81613729e+01   -6.66456475e+00   -4.90252695e+00   -2.34253504e+01
71676    1.19500996e-09   -1.81615977e+01   -6.66476654e+00   -4.90256915e+00   -2.34256216e+01
71677    1.19501037e-09   -1.81616541e+01   -6.66481707e+00   -4.90257979e+00   -2.34256895e+01
71678    1.19501118e-09   -1.81617667e+01   -6.66491807e+00   -4.90260099e+00   -2.34258251e+01
71679    1.19501281e-09   -1.81619914e+01   -6.66511985e+00   -4.90264317e+00   -2.34260963e+01
71680    1.19501322e-09   -1.81620478e+01   -6.66517038e+00   -4.90265381e+00   -2.34261641e+01
71681    1.19501403e-09   -1.81621604e+01   -6.66527137e+00   -4.90267501e+00   -2.34262997e+01
71682    1.19501566e-09   -1.81623851e+01   -6.66547315e+00   -4.90271719e+00   -2.34265710e+01
71683    1.19501606e-09   -1.81624415e+01   -6.66552368e+00   -4.90272782e+00   -2.34266388e+01
71684    1.19501688e-09   -1.81625541e+01   -6.66562467e+00   -4.90274902e+00   -2.34267744e+01
71685    1.19501850e-09   -1.81627788e+01   -6.66582644e+00   -4.90279119e+00   -2.34270457e+01
71686    1.19501891e-09   -1.81628352e+01   -6.66587697e+00   -4.90280182e+00   -2.34271135e+01
71687    1.19501973e-09   -1.81629478e+01   -6.66597796e+00   -4.90282302e+00   -2.34272491e+01
71688    1.19502135e-09   -1.81631725e+01   -6.66617973e+00   -4.90286519e+00   -2.34275204e+01
71689    1.19502176e-09   -1.81632289e+01   -6.66623026e+00   -4.90287582e+00   -2.34275882e+01
71690    1.19502257e-09   -1.81633414e+01   -6.66633125e+00   -4.90289701e+00   -2.34277238e+01
71691    1.19502420e-09   -1.81635662e+01   -6.66653301e+00   -4.90293917e+00   -2.34279951e+01
71692    1.19502461e-09   -1.81636225e+01   -6.66658354e+00   -4.90294980e+00   -2.34280629e+01
71693    1.19502542e-09   -1.81637351e+01   -6.66668453e+00   -4.90297098e+00   -2.34281985e+01
71694    1.19502705e-09   -1.81639599e+01   -6.66688629e+00   -4.90301314e+00   -2.34284698e+01
71695    1.19502746e-09   -1.81640162e+01   -6.66693682e+00   -4.90302377e+00   -2.34285376e+01
71696    1.19502827e-09   -1.81641288e+01   -6.66703780e+00   -4.90304495e+00   -2.34286733e+01
71697    1.19502990e-09   -1.81643535e+01   -6.66723956e+00   -4.90308710e+00   -2.34289445e+01
71698    1.19503030e-09   -1.81644099e+01   -6.66729009e+00   -4.90309773e+00   -2.34290124e+01
71699    1.19503112e-09   -1.81645224e+01   -6.66739107e+00   -4.90311891e+00   -2.34291480e+01
71700    1.19503275e-09   -1.81647472e+01   -6.66759282e+00   -4.90316106e+00   -2.34294193e+01
71701    1.19503315e-09   -1.81648035e+01   -6.66764335e+00   -4.90317168e+00   -2.34294871e+01
71702    1.19503397e-09   -1.81649161e+01   -6.66774433e+00   -4.90319286e+00   -2.34296227e+01
71703    1.19503559e-09   -1.81651408e+01   -6.66794608e+00   -4.90323500e+00   -2.34298940e+01
71704    1.19503600e-09   -1.81651972e+01   -6.66799660e+00   -4.90324562e+00   -2.34299619e+01
71705    1.19503682e-09   -1.81653097e+01   -6.66809758e+00   -4.90326679e+00   -2.34300975e+01
71706    1.19503844e-09   -1.81655345e+01   -6.66829933e+00   -4.90330893e+00   -2.34303688e+01
71707    1.19503885e-09   -1.81655908e+01   -6.66834985e+00   -4.90331955e+00   -2.34304366e+01
71708    1.19503966e-09   -1.81657034e+01   -6.66845083e+00   -4.90334072e+00   -2.34305723e+01
71709    1.19504129e-09   -1.81659281e+01   -6.66865257e+00   -4.90338285e+00   -2.34308436e+01
71710    1.19504170e-09   -1.81659844e+01   -6.66870310e+00   -4.90339346e+00   -2.34309114e+01
71711    1.19504251e-09   -1.81660970e+01   -6.66880407e+00   -4.90341463e+00   -2.34310470e+01
71712    1.19504414e-09   -1.81663217e+01   -6.66900581e+00   -4.90345675e+00   -2.34313183e+01
71713    1.19504455e-09   -1.81663781e+01   -6.66905633e+00   -4.90346737e+00   -2.34313862e+01
71714    1.19504536e-09   -1.81664906e+01   -6.66915731e+00   -4.90348854e+00   -2.34315218e+01
71715    1.19504699e-09   -1.81667153e+01   -6.66935904e+00   -4.90353065e+00   -2.34317931e+01
71716    1.19504739e-09   -1.81667717e+01   -6.66940957e+00   -4.90354127e+00   -2.34318610e+01
71717    1.19504821e-09   -1.81668842e+01   -6.66951054e+00   -4.90356243e+00   -2.34319966e+01
71718    1.19504984e-09   -1.81671089e+01   -6.66971227e+00   -4.90360454e+00   -2.34322679e+01
71719    1.19505024e-09   -1.81671653e+01   -6.66976279e+00   -4.90361516e+00   -2.34323358e+01
71720    1.19505106e-09   -1.81672778e+01   -6.66986376e+00   -4.90363631e+00   -2.34324714e+01
71721    1.19505268e-09   -1.81675025e+01   -6.67006549e+00   -4.90367842e+00   -2.34327427e+01
71722    1.19505309e-09   -1.81675589e+01   -6.67011601e+00   -4.90368903e+00   -2.34328106e+01
71723    1.19505391e-09   -1.81676714e+01   -6.67021698e+00   -4.90371019e+00   -2.34329462e+01
71724    1.19505553e-09   -1.81678961e+01   -6.67041870e+00   -4.90375229e+00   -2.34332176e+01
71725    1.19505594e-09   -1.81679525e+01   -6.67046922e+00   -4.90376290e+00   -2.34332854e+01
71726    1.19505675e-09   -1.81680650e+01   -6.67057019e+00   -4.90378405e+00   -2.34334211e+01
71727    1.19505838e-09   -1.81682897e+01   -6.67077191e+00   -4.90382614e+00   -2.34336924e+01
71728    1.19505879e-09   -1.81683461e+01   -6.67082243e+00   -4.90383675e+00   -2.34337602e+01
71729    1.19505960e-09   -1.81684586e+01   -6.67092339e+00   -4.90385790e+00   -2.34338959e+01
71730    1.19506123e-09   -1.81686833e+01   -6.67112511e+00   -4.90389999e+00   -2.34341672e+01
71731    1.19506164e-09   -1.81687396e+01   -6.67117562e+00   -4.90391060e+00   -2.34342351e+01
71732    1.19506245e-09   -1.81688522e+01   -6.67127659e+00   -4.90393174e+00   -2.34343707e+01
71733    1.19506408e-09   -1.81690769e+01   -6.67147830e+00   -4.90397382e+00   -2.34346421e+01
71734    1.19506448e-09   -1.81691332e+01   -6.67152882e+00   -4.90398443e+00   -2.34347099e+01
71735    1.19506530e-09   -1.81692458e+01   -6.67162978e+00   -4.90400557e+00   -2.34348456e+01
71736    1.19506693e-09   -1.81694704e+01   -6.67183149e+00   -4.90404765e+00   -2.34351169e+01
71737    1.19506733e-09   -1.81695268e+01   -6.67188200e+00   -4.90405825e+00   -2.34351848e+01
71738    1.19506815e-09   -1.81696393e+01   -6.67198296e+00   -4.90407939e+00   -2.34353205e+01
71739    1.19506977e-09   -1.81698640e+01   -6.67218467e+00   -4.90412146e+00   -2.34355918e+01
71740    1.19507018e-09   -1.81699203e+01   -6.67223518e+00   -4.90413207e+00   -2.34356596e+01
71741    1.19507100e-09   -1.81700329e+01   -6.67233614e+00   -4.90415320e+00   -2.34357953e+01
71742    1.19507262e-09   -1.81702575e+01   -6.67253785e+00   -4.90419527e+00   -2.34360667e+01
71743    1.19507303e-09   -1.81703139e+01   -6.67258836e+00   -4.90420587e+00   -2.34361345e+01
71744    1.19507384e-09   -1.81704264e+01   -6.67268931e+00   -4.90422700e+00   -2.34362702e+01
71745    1.19507547e-09   -1.81706511e+01   -6.67289101e+00   -4.90426906e+00   -2.34365416e+01
71746    1.19507588e-09   -1.81707074e+01   -6.67294153e+00   -4.90427966e+00   -2.34366094e+01
71747    1.19507669e-09   -1.81708199e+01   -6.67304248e+00   -4.90430079e+00   -2.34367451e+01
71748    1.19507832e-09   -1.81710446e+01   -6.67324418e+00   -4.90434284e+00   -2.34370165e+01
71749    1.19507873e-09   -1.81711009e+01   -6.67329469e+00   -4.90435344e+00   -2.34370843e+01
71750    1.19507954e-09   -1.81712135e+01   -6.67339564e+00   -4.90437457e+00   -2.34372200e+01
71751    1.19508117e-09   -1.81714381e+01   -6.67359733e+00   -4.90441662e+00   -2.34374914e+01
71752    1.19508157e-09   -1.81714945e+01   -6.67364784e+00   -4.90442721e+00   -2.34375592e+01
71753    1.19508239e-09   -1.81716070e+01   -6.67374879e+00   -4.90444834e+00   -2.34376949e+01
71754    1.19508402e-09   -1.81718317e+01   -6.67395048e+00   -4.90449038e+00   -2.34379663e+01
71755    1.19508442e-09   -1.81718880e+01   -6.67400099e+00   -4.90450097e+00   -2.34380342e+01
71756    1.19508524e-09   -1.81720005e+01   -6.67410194e+00   -4.90452210e+00   -2.34381699e+01
71757    1.19508686e-09   -1.81722252e+01   -6.67430363e+00   -4.90456413e+00   -2.34384412e+01
71758    1.19508727e-09   -1.81722815e+01   -6.67435413e+00   -4.90457472e+00   -2.34385091e+01
71759    1.19508808e-09   -1.81723940e+01   -6.67445508e+00   -4.90459584e+00   -2.34386448e+01
71760    1.19508971e-09   -1.81726187e+01   -6.67465676e+00   -4.90463787e+00   -2.34389162e+01
71761    1.19509012e-09   -1.81726750e+01   -6.67470727e+00   -4.90464846e+00   -2.34389840e+01
71762    1.19509093e-09   -1.81727875e+01   -6.67480822e+00   -4.90466958e+00   -2.34391197e+01
71763    1.19509256e-09   -1.81730122e+01   -6.67500989e+00   -4.90471160e+00   -2.34393911e+01
71764    1.19509297e-09   -1.81730685e+01   -6.67506040e+00   -4.90472219e+00   -2.34394590e+01
71765    1.19509378e-09   -1.81731810e+01   -6.67516134e+00   -4.90474331e+00   -2.34395947e+01
71766    1.19509541e-09   -1.81734057e+01   -6.67536302e+00   -4.90478532e+00   -2.34398661e+01
71767    1.19509582e-09   -1.81734620e+01   -6.67541353e+00   -4.90479591e+00   -2.34399339e+01
71768    1.19509663e-09   -1.81735745e+01   -6.67551447e+00   -4.90481702e+00   -2.34400696e+01
71769    1.19509826e-09   -1.81737991e+01   -6.67571614e+00   -4.90485903e+00   -2.34403411e+01
71770    1.19509866e-09   -1.81738555e+01   -6.67576664e+00   -4.90486962e+00   -2.34404089e+01
71771    1.19509948e-09   -1.81739680e+01   -6.67586758e+00   -4.90489073e+00   -2.34405446e+01
71772    1.19510111e-09   -1.81741926e+01   -6.67606925e+00   -4.90493273e+00   -2.34408160e+01
71773    1.19510151e-09   -1.81742489e+01   -6.67611975e+00   -4.90494332e+00   -2.34408839e+01
71774    1.19510233e-09   -1.81743614e+01   -6.67622069e+00   -4.90496442e+00   -2.34410196e+01
71775    1.19510395e-09   -1.81745861e+01   -6.67642236e+00   -4.90500642e+00   -2.34412910e+01
71776    1.19510436e-09   -1.81746424e+01   -6.67647286e+00   -4.90501700e+00   -2.34413589e+01
71777    1.19510517e-09   -1.81747549e+01   -6.67657379e+00   -4.90503810e+00   -2.34414946e+01
71778    1.19510680e-09   -1.81749795e+01   -6.67677545e+00   -4.90508010e+00   -2.34417660e+01
71779    1.19510721e-09   -1.81750359e+01   -6.67682596e+00   -4.90509068e+00   -2.34418339e+01
71780    1.19510802e-09   -1.81751484e+01   -6.67692689e+00   -4.90511178e+00   -2.34419696e+01
71781    1.19510965e-09   -1.81753730e+01   -6.67712855e+00   -4.90515376e+00   -2.34422410e+01
71782    1.19511006e-09   -1.81754293e+01   -6.67717905e+00   -4.90516435e+00   -2.34423089e+01
71783    1.19511087e-09   -1.81755418e+01   -6.67727998e+00   -4.90518544e+00   -2.34424446e+01
71784    1.19511250e-09   -1.81757664e+01   -6.67748164e+00   -4.90522742e+00   -2.34427161e+01
71785    1.19511291e-09   -1.81758227e+01   -6.67753214e+00   -4.90523800e+00   -2.34427839e+01
71786    1.19511372e-09   -1.81759352e+01   -6.67763307e+00   -4.90525909e+00   -2.34429197e+01
71787    1.19511535e-09   -1.81761599e+01   -6.67783472e+00   -4.90530107e+00   -2.34431911e+01
71788    1.19511575e-09   -1.81762162e+01   -6.67788522e+00   -4.90531165e+00   -2.34432590e+01
71789    1.19511657e-09   -1.81763287e+01   -6.67798614e+00   -4.90533274e+00   -2.34433947e+01
71790    1.19511820e-09   -1.81765533e+01   -6.67818779e+00   -4.90537470e+00   -2.34436661e+01
71791    1.19511860e-09   -1.81766096e+01   -6.67823829e+00   -4.90538528e+00   -2.34437340e+01
71792    1.19511942e-09   -1.81767221e+01   -6.67833922e+00   -4.90540637e+00   -2.34438697e+01
71793    1.19512104e-09   -1.81769467e+01   -6.67854086e+00   -4.90544833e+00   -2.34441412e+01
71794    1.19512145e-09   -1.81770030e+01   -6.67859136e+00   -4.90545891e+00   -2.34442091e+01
71795    1.19512226e-09   -1.81771155e+01   -6.67869228e+00   -4.90547999e+00   -2.34443448e+01
71796    1.19512389e-09   -1.81773401e+01   -6.67889392e+00   -4.90552195e+00   -2.34446163e+01
71797    1.19512430e-09   -1.81773964e+01   -6.67894442e+00   -4.90553252e+00   -2.34446841e+01
71798    1.19512511e-09   -1.81775089e+01   -6.67904534e+00   -4.90555360e+00   -2.34448199e+01
71799    1.19512674e-09   -1.81777335e+01   -6.67924698e+00   -4.90559555e+00   -2.34450913e+01
71800    1.19512715e-09   -1.81777898e+01   -6.67929747e+00   -4.90560612e+00   -2.34451592e+01
71801    1.19512796e-09   -1.81779023e+01   -6.67939840e+00   -4.90562720e+00   -2.34452949e+01
71802    1.19512959e-09   -1.81781269e+01   -6.67960003e+00   -4.90566914e+00   -2.34455664e+01
71803    1.19513000e-09   -1.81781832e+01   -6.67965052e+00   -4.90567972e+00   -2.34456343e+01
71804    1.19513081e-09   -1.81782957e+01   -6.67975144e+00   -4.90570079e+00   -2.34457700e+01
71805    1.19513244e-09   -1.81785203e+01   -6.67995307e+00   -4.90574273e+00   -2.34460415e+01
71806    1.19513284e-09   -1.81785766e+01   -6.68000357e+00   -4.90575330e+00   -2.34461094e+01
71807    1.19513366e-09   -1.81786891e+01   -6.68010448e+00   -4.90577437e+00   -2.34462451e+01
71808    1.19513529e-09   -1.81789137e+01   -6.68030611e+00   -4.90581630e+00   -2.34465166e+01
71809    1.19513569e-09   -1.81789700e+01   -6.68035660e+00   -4.90582687e+00   -2.34465845e+01
71810    1.19513651e-09   -1.81790825e+01   -6.68045752e+00   -4.90584794e+00   -2.34467202e+01
71811    1.19513813e-09   -1.81793071e+01   -6.68065914e+00   -4.90588987e+00   -2.34469917e+01
71812    1.19513854e-09   -1.81793634e+01   -6.68070963e+00   -4.90590044e+00   -2.34470596e+01
71813    1.19513935e-09   -1.81794759e+01   -6.68081055e+00   -4.90592150e+00   -2.34471953e+01
71814    1.19514098e-09   -1.81797004e+01   -6.68101216e+00   -4.90596342e+00   -2.34474668e+01
71815    1.19514139e-09   -1.81797567e+01   -6.68106266e+00   -4.90597399e+00   -2.34475347e+01
71816    1.19514220e-09   -1.81798692e+01   -6.68116357e+00   -4.90599505e+00   -2.34476705e+01
71817    1.19514383e-09   -1.81800938e+01   -6.68136518e+00   -4.90603696e+00   -2.34479420e+01
71818    1.19514424e-09   -1.81801501e+01   -6.68141567e+00   -4.90604753e+00   -2.34480098e+01
71819    1.19514505e-09   -1.81802626e+01   -6.68151658e+00   -4.90606859e+00   -2.34481456e+01
71820    1.19514668e-09   -1.81804871e+01   -6.68171819e+00   -4.90611049e+00   -2.34484171e+01
71821    1.19514709e-09   -1.81805435e+01   -6.68176868e+00   -4.90612106e+00   -2.34484850e+01
71822    1.19514790e-09   -1.81806559e+01   -6.68186959e+00   -4.90614212e+00   -2.34486207e+01
71823    1.19514953e-09   -1.81808805e+01   -6.68207120e+00   -4.90618402e+00   -2.34488923e+01
71824    1.19514993e-09   -1.81809368e+01   -6.68212169e+00   -4.90619458e+00   -2.34489601e+01
71825    1.19515075e-09   -1.81810493e+01   -6.68222260e+00   -4.90621563e+00   -2.34490959e+01
71826    1.19515238e-09   -1.81812738e+01   -6.68242420e+00   -4.90625753e+00   -2.34493674e+01
71827    1.19515278e-09   -1.81813301e+01   -6.68247469e+00   -4.90626809e+00   -2.34494353e+01
71828    1.19515360e-09   -1.81814426e+01   -6.68257559e+00   -4.90628914e+00   -2.34495711e+01
71829    1.19515522e-09   -1.81816672e+01   -6.68277719e+00   -4.90633103e+00   -2.34498426e+01
71830    1.19515563e-09   -1.81817235e+01   -6.68282768e+00   -4.90634159e+00   -2.34499105e+01
71831    1.19515644e-09   -1.81818359e+01   -6.68292859e+00   -4.90636264e+00   -2.34500462e+01
71832    1.19515807e-09   -1.81820605e+01   -6.68313018e+00   -4.90640452e+00   -2.34503178e+01
71833    1.19515848e-09   -1.81821168e+01   -6.68318067e+00   -4.90641508e+00   -2.34503857e+01
71834    1.19515929e-09   -1.81822293e+01   -6.68328157e+00   -4.90643612e+00   -2.34505214e+01
71835    1.19516092e-09   -1.81824538e+01   -6.68348316e+00   -4.90647800e+00   -2.34507930e+01
71836    1.19516133e-09   -1.81825101e+01   -6.68353365e+00   -4.90648856e+00   -2.34508608e+01
71837    1.19516214e-09   -1.81826226e+01   -6.68363455e+00   -4.90650960e+00   -2.34509966e+01
71838    1.19516377e-09   -1.81828471e+01   -6.68383614e+00   -4.90655147e+00   -2.34512682e+01
71839    1.19516418e-09   -1.81829034e+01   -6.68388662e+00   -4.90656203e+00   -2.34513361e+01
71840    1.19516499e-09   -1.81830159e+01   -6.68398752e+00   -4.90658306e+00   -2.34514718e+01
71841    1.19516662e-09   -1.81832404e+01   -6.68418911e+00   -4.90662493e+00   -2.34517434e+01
71842    1.19516702e-09   -1.81832967e+01   -6.68423959e+00   -4.90663548e+00   -2.34518113e+01
71843    1.19516784e-09   -1.81834092e+01   -6.68434049e+00   -4.90665652e+00   -2.34519470e+01
71844    1.19516947e-09   -1.81836337e+01   -6.68454207e+00   -4.90669838e+00   -2.34522186e+01
